coffee,"
1.TYPE OF SOIL: Loamy Soil
A relatively even mix of sand, silt and clay, feels fine-textured and
slightly damp. It has ideal characteristics for gardening, lawns and shrubs. Loamy
soil has great structure, adequate drainage, is moisture retaining, full of nutrients,
easily cultivated and it warms up quickly in spring, but doesn't dry out quickly in
summer. Loamy soils require replenishing with organic matter regularly, and tend to be acidic.

GREAT FOR:
Beans & Peas,Okra,Eggplant,Tomato,Dragon Fruit,Prickly Pear,Pomegranate and Fig.

SOIL STATUS FOR LOAM SOIL:  FERTILE
---------------------------------------------------------------
2.TYPE OF SOIL: Peaty Soil
A darker soil and feels damp and spongy due to its higher levels of peat.
It is an acidic soil which slows down decomposition and leads to the soil having
fewer nutrients.The main minerals found in the peat soil are clay minerals
(illite, chlorite and kaolinite) and gravel soil minerals(quartz, plagioclase and mica).

GREAT FOR:
Potatoes, Sugar beet, celery, Onions, Carrots, Lettuce and Market garden crops.

SOIL STATUS FOR PEAT SOIL:  FERTILE
--------------------------------------------------------------
3.TYPE OF SOIL:  Clay Soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL: FERTILE
-----------------------------------------------------------
4.TYPE OF SOIL:  Sandy Soil
Sand is a naturally occurring granular material composed of finely
divided rock and mineral particles. A soil containing more than 85% sand-sized
particles by mass is called sandy.Sandy soil requires organic amendments such as
glacial rock dust, green sand, kelp meal, or other organic fertilizer blends.
Sandy soils are formed from rock such as shale, granite quartz and limestone.

GREAT FOR:
Carrots, Radishes, Potatoes, Lettuce, Collard greens, Tomatoes, Zucchini,
Corn, Asparagus, Watermelon, Beans, and Cucumber.

SOIL STATUS FOR SANDY SOIL:  FERTILE",#6f4e37,111,78,55
columbia_blue,"THIS COLOR IS NOT INCLUDED!",#9bddff,155,221,255
congo_pink,"THIS COLOR IS NOT INCLUDED!",#f88379,248,131,121
cool_black,"THIS COLOR IS NOT INCLUDED!",#002e63,0,46,99
cool_grey,"THIS COLOR IS NOT INCLUDED!",#8c92ac,140,146,172
copper,"
TYPE OF SOIL: Clay soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL:  FERTILE",#b87333,184,115,51
copper_crayola,"THIS COLOR IS NOT INCLUDED!",#da8a67,218,138,103
copper_penny,"THIS COLOR IS NOT INCLUDED!",#ad6f69,173,111,105
copper_red,"THIS COLOR IS NOT INCLUDED!",#cb6d51,203,109,81
copper_rose,"
TYPE OF SOIL: Peaty Soil
A darker soil and feels damp and spongy due to its higher levels of peat.
It is an acidic soil which slows down decomposition and leads to the soil having
fewer nutrients.The main minerals found in the peat soil are clay minerals
(illite, chlorite and kaolinite) and gravel soil minerals(quartz, plagioclase and mica).

GREAT FOR:
Potatoes, Sugar beet, celery, Onions, Carrots, Lettuce and Market garden crops.

SOIL STATUS FOR PEAT SOIL: DRY",#966,153,102,102
coquelicot,"THIS COLOR IS NOT INCLUDED!",#ff3800,255,56,0
coral,"THIS COLOR IS NOT INCLUDED!",#ff7f50,255,127,80
coral_pink,"THIS COLOR IS NOT INCLUDED!",#f88379,248,131,121
coral_red,"THIS COLOR IS NOT INCLUDED!",#ff4040,255,64,64
cordovan,"THIS COLOR IS NOT INCLUDED!",#893f45,137,63,69
corn,"THIS COLOR IS NOT INCLUDED!",#fbec5d,251,236,93
cornell_red,"THIS COLOR IS NOT INCLUDED!",#b31b1b,179,27,27
cornflower_blue,"THIS COLOR IS NOT INCLUDED!",#6495ed,100,149,237
cornsilk,"THIS COLOR IS NOT INCLUDED!",#fff8dc,255,248,220
cosmic_latte,"THIS COLOR IS NOT INCLUDED!",#fff8e7,255,248,231
cotton_candy,"THIS COLOR IS NOT INCLUDED!",#ffbcd9,255,188,217
cream,"THIS COLOR IS NOT INCLUDED!",#fffdd0,255,253,208
crimson,"THIS COLOR IS NOT INCLUDED!",#dc143c,220,20,60
crimson_glory,"THIS COLOR IS NOT INCLUDED!",#be0032,190,0,50
cyan,"THIS COLOR IS NOT INCLUDED!",#0ff,0,255,255
cyan_process,"THIS COLOR IS NOT INCLUDED!",#00b7eb,0,183,235
daffodil,"THIS COLOR IS NOT INCLUDED!",#ffff31,255,255,49
dandelion,"THIS COLOR IS NOT INCLUDED!",#f0e130,240,225,48
dark_blue,"THIS COLOR IS NOT INCLUDED!",#00008b,0,0,139
dark_brown,"THIS COLOR IS NOT INCLUDED!",#654321,101,67,33
dark_byzantium,"THIS COLOR IS NOT INCLUDED!",#5d3954,93,57,84
dark_candy_apple_red,"THIS COLOR IS NOT INCLUDED!",#a40000,164,0,0
dark_cerulean,"THIS COLOR IS NOT INCLUDED!",#08457e,8,69,126
dark_chestnut,"
1.TYPE OF SOIL: Clay Soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL:  DRY
------------------------------------------------------------
2.TYPE OF SOIL:  Peaty Soil
A darker soil and feels damp and spongy due to its higher levels of peat.
It is an acidic soil which slows down decomposition and leads to the soil having
fewer nutrients.The main minerals found in the peat soil are clay minerals
(illite, chlorite and kaolinite) and gravel soil minerals(quartz, plagioclase and mica).

GREAT FOR:
Potatoes, Sugar beet, celery, Onions, Carrots, Lettuce and Market garden crops.

SOIL STATUS FOR PEAT SOIL:  FERTILE",#986960,152,105,96
dark_coral,"THIS COLOR IS NOT INCLUDED!",#cd5b45,205,91,69
dark_cyan,"THIS COLOR IS NOT INCLUDED!",#008b8b,0,139,139
dark_electric_blue,"THIS COLOR IS NOT INCLUDED!",#536878,83,104,120
dark_goldenrod,"THIS COLOR IS NOT INCLUDED!",#b8860b,184,134,11
dark_gray,"
TYPE OF SOIL: Sandy Soil
Sand is a naturally occurring granular material composed of finely
divided rock and mineral particles. A soil containing more than 85% sand-sized
particles by mass is called sandy.Sandy soil requires organic amendments such as
glacial rock dust, green sand, kelp meal, or other organic fertilizer blends.
Sandy soils are formed from rock such as shale, granite quartz and limestone.

GREAT FOR:
Carrots, Radishes, Potatoes, Lettuce, Collard greens, Tomatoes, Zucchini,
Corn, Asparagus, Watermelon, Beans, and Cucumber.

SOIL STATUS FOR SANDY SOIL: DRY",#a9a9a9,169,169,169
dark_green,"THIS COLOR IS NOT INCLUDED!",#013220,1,50,32
dark_imperial_blue,"THIS COLOR IS NOT INCLUDED!",#00416a,0,65,106
dark_jungle_green,"
1.TYPE OF SOIL: Loamy Soil
A relatively even mix of sand, silt and clay, feels fine-textured and
slightly damp. It has ideal characteristics for gardening, lawns and shrubs. Loamy
soil has great structure, adequate drainage, is moisture retaining, full of nutrients,
easily cultivated and it warms up quickly in spring, but doesn't dry out quickly in
summer. Loamy soils require replenishing with organic matter regularly, and tend to be acidic.

GREAT FOR:
Beans & Peas,Okra,Eggplant,Tomato,Dragon Fruit,Prickly Pear,Pomegranate and Fig.

SOIL STATUS FOR LOAM SOIL:  FERTILE
-----------------------------------------------------------------
2.TYPE OF SOIL:  Peaty Soil
A darker soil and feels damp and spongy due to its higher levels of peat.
It is an acidic soil which slows down decomposition and leads to the soil having
fewer nutrients.The main minerals found in the peat soil are clay minerals
(illite, chlorite and kaolinite) and gravel soil minerals(quartz, plagioclase and mica).

GREAT FOR:
Potatoes, Sugar beet, celery, Onions, Carrots, Lettuce and Market garden crops.

SOIL STATUS FOR PEAT SOIL:  FERTILE",#1a2421,26,36,33
dark_khaki,"THIS COLOR IS NOT INCLUDED!",#bdb76b,189,183,107
dark_lava,"THIS COLOR IS NOT INCLUDED!",#483c32,72,60,50
dark_lavender,"THIS COLOR IS NOT INCLUDED!",#734f96,115,79,150
dark_magenta,"THIS COLOR IS NOT INCLUDED!",#8b008b,139,0,139
dark_midnight_blue,"THIS COLOR IS NOT INCLUDED!",#036,0,51,102
dark_olive_green,"
TYPE OF SOIL: Loamy Soil
A relatively even mix of sand, silt and clay, feels fine-textured and
slightly damp. It has ideal characteristics for gardening, lawns and shrubs. Loamy
soil has great structure, adequate drainage, is moisture retaining, full of nutrients,
easily cultivated and it warms up quickly in spring, but doesn't dry out quickly in
summer. Loamy soils require replenishing with organic matter regularly, and tend to be acidic.

GREAT FOR:
Beans & Peas,Okra,Eggplant,Tomato,Dragon Fruit,Prickly Pear,Pomegranate and Fig.

SOIL STATUS FOR LOAM SOIL: FERTILE",#556b2f,85,107,47
dark_orange,"THIS COLOR IS NOT INCLUDED!",#ff8c00,255,140,0
dark_orchid,"THIS COLOR IS NOT INCLUDED!",#9932cc,153,50,204
dark_pastel_blue,"THIS COLOR IS NOT INCLUDED!",#779ecb,119,158,203
dark_pastel_green,"THIS COLOR IS NOT INCLUDED!",#03c03c,3,192,60
dark_pastel_purple,"THIS COLOR IS NOT INCLUDED!",#966fd6,150,111,214
dark_pastel_red,"THIS COLOR IS NOT INCLUDED!",#c23b22,194,59,34
dark_pink,"THIS COLOR IS NOT INCLUDED!",#e75480,231,84,128
dark_powder_blue,"THIS COLOR IS NOT INCLUDED!",#039,0,51,153
dark_raspberry,"THIS COLOR IS NOT INCLUDED!",#872657,135,38,87
dark_red,"THIS COLOR IS NOT INCLUDED!",#8b0000,139,0,0
dark_salmon,"THIS COLOR IS NOT INCLUDED!",#e9967a,233,150,122
dark_scarlet,"THIS COLOR IS NOT INCLUDED!",#560319,86,3,25
dark_sea_green,"THIS COLOR IS NOT INCLUDED!",#8fbc8f,143,188,143
dark_sienna,"THIS COLOR IS NOT INCLUDED!",#3c1414,60,20,20
dark_slate_blue,"THIS COLOR IS NOT INCLUDED!",#483d8b,72,61,139
dark_slate_gray,"THIS COLOR IS NOT INCLUDED!",#2f4f4f,47,79,79
dark_spring_green,"THIS COLOR IS NOT INCLUDED!",#177245,23,114,69
dark_tan,"
1.TYPE OF SOIL: Sandy Soil
Sand is a naturally occurring granular material composed of finely
divided rock and mineral particles. A soil containing more than 85% sand-sized
particles by mass is called sandy.Sandy soil requires organic amendments such as
glacial rock dust, green sand, kelp meal, or other organic fertilizer blends.
Sandy soils are formed from rock such as shale, granite quartz and limestone.

GREAT FOR:
Carrots, Radishes, Potatoes, Lettuce, Collard greens, Tomatoes, Zucchini,
Corn, Asparagus, Watermelon, Beans, and Cucumber.

SOIL STATUS FOR SANDY SOIL:  DRY
---------------------------------------------------------------
2.TYPE OF SOIL: Clay Soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL:  FERTILE
---------------------------------------------------------------
3.TYPE OF SOIL:  Peaty Soil
A darker soil and feels damp and spongy due to its higher levels of peat.
It is an acidic soil which slows down decomposition and leads to the soil having
fewer nutrients.The main minerals found in the peat soil are clay minerals
(illite, chlorite and kaolinite) and gravel soil minerals(quartz, plagioclase and mica).

GREAT FOR:
Potatoes, Sugar beet, celery, Onions, Carrots, Lettuce and Market garden crops.

SOIL STATUS FOR PEAT SOIL:  DRY
-------------------------------------------------------
4.TYPE OF SOIL: Loamy Soil
A relatively even mix of sand, silt and clay, feels fine-textured and
slightly damp. It has ideal characteristics for gardening, lawns and shrubs. Loamy
soil has great structure, adequate drainage, is moisture retaining, full of nutrients,
easily cultivated and it warms up quickly in spring, but doesn't dry out quickly in
summer. Loamy soils require replenishing with organic matter regularly, and tend to be acidic.

GREAT FOR:
Beans & Peas,Okra,Eggplant,Tomato,Dragon Fruit,Prickly Pear,Pomegranate and Fig.

SOIL STATUS FOR LOAM SOIL:  DRY",#918151,145,129,81
dark_tangerine,"THIS COLOR IS NOT INCLUDED!",#ffa812,255,168,18
dark_taupe,"THIS COLOR IS NOT INCLUDED!",#483c32,72,60,50
dark_terra_cotta,"THIS COLOR IS NOT INCLUDED!",#cc4e5c,204,78,92
dark_turquoise,"THIS COLOR IS NOT INCLUDED!",#00ced1,0,206,209
dark_violet,"THIS COLOR IS NOT INCLUDED!",#9400d3,148,0,211
dark_yellow,"THIS COLOR IS NOT INCLUDED!",#9b870c,155,135,12
dartmouth_green,"THIS COLOR IS NOT INCLUDED!",#00703c,0,112,60
davy_s_grey,"
1.TYPE OF SOIL: Peaty Soil
A darker soil and feels damp and spongy due to its higher levels of peat.
It is an acidic soil which slows down decomposition and leads to the soil having
fewer nutrients.The main minerals found in the peat soil are clay minerals
(illite, chlorite and kaolinite) and gravel soil minerals(quartz, plagioclase and mica).

GREAT FOR:
Potatoes, Sugar beet, celery, Onions, Carrots, Lettuce and Market garden crops.

SOIL STATUS FOR PEAT SOIL: FERTILE",#555,85,85,85
debian_red,"THIS COLOR IS NOT INCLUDED!",#d70a53,215,10,83
deep_carmine,"THIS COLOR IS NOT INCLUDED!",#a9203e,169,32,62
deep_carmine_pink,"THIS COLOR IS NOT INCLUDED!",#ef3038,239,48,56
deep_carrot_orange,"THIS COLOR IS NOT INCLUDED!",#e9692c,233,105,44
deep_cerise,"THIS COLOR IS NOT INCLUDED!",#da3287,218,50,135
deep_champagne,"THIS COLOR IS NOT INCLUDED!",#fad6a5,250,214,165
deep_chestnut,"
TYPE OF SOIL: Clay Soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL: FERTILE",#b94e48,185,78,72
deep_coffee,"THIS COLOR IS NOT INCLUDED!",#704241,112,66,65
deep_fuchsia,"THIS COLOR IS NOT INCLUDED!",#c154c1,193,84,193
deep_jungle_green,"THIS COLOR IS NOT INCLUDED!",#004b49,0,75,73
deep_lilac,"THIS COLOR IS NOT INCLUDED!",#95b,153,85,187
deep_magenta,"THIS COLOR IS NOT INCLUDED!",#c0c,204,0,204
deep_peach,"THIS COLOR IS NOT INCLUDED!",#ffcba4,255,203,164
deep_pink,"THIS COLOR IS NOT INCLUDED!",#ff1493,255,20,147
deep_ruby,"THIS COLOR IS NOT INCLUDED!",#843f5b,132,63,91
deep_saffron,"THIS COLOR IS NOT INCLUDED!",#f93,255,153,51
deep_sky_blue,"THIS COLOR IS NOT INCLUDED!",#00bfff,0,191,255
deep_tuscan_red,"THIS COLOR IS NOT INCLUDED!",#66424d,102,66,77
denim,"THIS COLOR IS NOT INCLUDED!",#1560bd,21,96,189
desert,"THIS COLOR IS NOT INCLUDED!",#c19a6b,193,154,107
desert_sand,"THIS COLOR IS NOT INCLUDED!",#edc9af,237,201,175
dim_gray,"
1.TYPE OF SOIL: Clay Soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL:  FERTILE
-----------------------------------------------------------
2.TYPE OF SOIL: Peaty Soil
A darker soil and feels damp and spongy due to its higher levels of peat.
It is an acidic soil which slows down decomposition and leads to the soil having
fewer nutrients.The main minerals found in the peat soil are clay minerals
(illite, chlorite and kaolinite) and gravel soil minerals(quartz, plagioclase and mica).

GREAT FOR:
Potatoes, Sugar beet, celery, Onions, Carrots, Lettuce and Market garden crops.

SOIL STATUS FOR PEAT SOIL:  FERTILE",#696969,105,105,105
dodger_blue,"THIS COLOR IS NOT INCLUDED!",#1e90ff,30,144,255
dogwood_rose,"THIS COLOR IS NOT INCLUDED!",#d71868,215,24,104
dollar_bill,"THIS COLOR IS NOT INCLUDED!",#85bb65,133,187,101
drab,"THIS COLOR IS NOT INCLUDED!",#967117,150,113,23
duke_blue,"THIS COLOR IS NOT INCLUDED!",#00009c,0,0,156
earth_yellow,"THIS COLOR IS NOT INCLUDED!",#e1a95f,225,169,95
ebony,"
1.TYPE OF SOIL: Loamy Soil
A relatively even mix of sand, silt and clay, feels fine-textured and
slightly damp. It has ideal characteristics for gardening, lawns and shrubs. Loamy
soil has great structure, adequate drainage, is moisture retaining, full of nutrients,
easily cultivated and it warms up quickly in spring, but doesn't dry out quickly in
summer. Loamy soils require replenishing with organic matter regularly, and tend to be acidic.

GREAT FOR:
Beans & Peas,Okra,Eggplant,Tomato,Dragon Fruit,Prickly Pear,Pomegranate and Fig.

SOIL STATUS FOR LOAM SOIL: FERTILE",#555d50,85,93,80
ecru,"THIS COLOR IS NOT INCLUDED!",#c2b280,194,178,128
eggplant,"THIS COLOR IS NOT INCLUDED!",#614051,97,64,81
eggshell,"THIS COLOR IS NOT INCLUDED!",#f0ead6,240,234,214
egyptian_blue,"THIS COLOR IS NOT INCLUDED!",#1034a6,16,52,166
electric_blue,"THIS COLOR IS NOT INCLUDED!",#7df9ff,125,249,255
electric_crimson,"THIS COLOR IS NOT INCLUDED!",#ff003f,255,0,63
electric_cyan,"THIS COLOR IS NOT INCLUDED!",#0ff,0,255,255
electric_green,"THIS COLOR IS NOT INCLUDED!",#0f0,0,255,0
electric_indigo,"THIS COLOR IS NOT INCLUDED!",#6f00ff,111,0,255
electric_lavender,"THIS COLOR IS NOT INCLUDED!",#f4bbff,244,187,255
electric_lime,"THIS COLOR IS NOT INCLUDED!",#cf0,204,255,0
electric_purple,"THIS COLOR IS NOT INCLUDED!",#bf00ff,191,0,255
electric_ultramarine,"THIS COLOR IS NOT INCLUDED!",#3f00ff,63,0,255
electric_violet,"THIS COLOR IS NOT INCLUDED!",#8f00ff,143,0,255
electric_yellow,"THIS COLOR IS NOT INCLUDED!",#ff0,255,255,0
emerald,"THIS COLOR IS NOT INCLUDED!",#50c878,80,200,120
english_lavender,"THIS COLOR IS NOT INCLUDED!",#b48395,180,131,149
eton_blue,"THIS COLOR IS NOT INCLUDED!",#96c8a2,150,200,162
fallow,"THIS COLOR IS NOT INCLUDED!",#c19a6b,193,154,107
falu_red,"THIS COLOR IS NOT INCLUDED!",#801818,128,24,24
fandango,"THIS COLOR IS NOT INCLUDED!",#b53389,181,51,137
fashion_fuchsia,"THIS COLOR IS NOT INCLUDED!",#f400a1,244,0,161
fawn,"THIS COLOR IS NOT INCLUDED!",#e5aa70,229,170,112
feldgrau,"THIS COLOR IS NOT INCLUDED!",#4d5d53,77,93,83
fern_green,"THIS COLOR IS NOT INCLUDED!",#4f7942,79,121,66
ferrari_red,"THIS COLOR IS NOT INCLUDED!",#ff2800,255,40,0
field_drab,"
TYPE OF SOIL: Loamy Soil
A relatively even mix of sand, silt and clay, feels fine-textured and
slightly damp. It has ideal characteristics for gardening, lawns and shrubs. Loamy
soil has great structure, adequate drainage, is moisture retaining, full of nutrients,
easily cultivated and it warms up quickly in spring, but doesn't dry out quickly in
summer. Loamy soils require replenishing with organic matter regularly, and tend to be acidic.

GREAT FOR:
Beans & Peas,Okra,Eggplant,Tomato,Dragon Fruit,Prickly Pear,Pomegranate and Fig.

SOIL STATUS FOR LOAM SOIL: FERTILE",#6c541e,108,84,30
fire_engine_red,"THIS COLOR IS NOT INCLUDED!",#ce2029,206,32,41
firebrick,"THIS COLOR IS NOT INCLUDED!",#b22222,178,34,34
flame,"THIS COLOR IS NOT INCLUDED!",#e25822,226,88,34
flamingo_pink,"THIS COLOR IS NOT INCLUDED!",#fc8eac,252,142,172
flavescent,"THIS COLOR IS NOT INCLUDED!",#f7e98e,247,233,142
flax,"THIS COLOR IS NOT INCLUDED!",#eedc82,238,220,130
floral_white,"THIS COLOR IS NOT INCLUDED!",#fffaf0,255,250,240
fluorescent_orange,"THIS COLOR IS NOT INCLUDED!",#ffbf00,255,191,0
fluorescent_pink,"THIS COLOR IS NOT INCLUDED!",#ff1493,255,20,147
fluorescent_yellow,"THIS COLOR IS NOT INCLUDED!",#cf0,204,255,0
folly,"THIS COLOR IS NOT INCLUDED!",#ff004f,255,0,79
forest_green_traditional,"THIS COLOR IS NOT INCLUDED!",#014421,1,68,33
forest_green_web,"THIS COLOR IS NOT INCLUDED!",#228b22,34,139,34
french_beige,"
1.TYPE OF SOIL:  Clay soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL:  FERTILE
--------------------------------------------------------------
2.TYPE OF SOIL: Loamy soil
A relatively even mix of sand, silt and clay, feels fine-textured and
slightly damp. It has ideal characteristics for gardening, lawns and shrubs. Loamy
soil has great structure, adequate drainage, is moisture retaining, full of nutrients,
easily cultivated and it warms up quickly in spring, but doesn't dry out quickly in
summer. Loamy soils require replenishing with organic matter regularly, and tend to be acidic.

GREAT FOR:
Beans & Peas,Okra,Eggplant,Tomato,Dragon Fruit,Prickly Pear,Pomegranate and Fig.

SOIL STATUS FOR LOAM SOIL:  DRY
--------------------------------------------------------------
3.TYPE OF SOIL:  Sandy Soil
Sand is a naturally occurring granular material composed of finely
divided rock and mineral particles. A soil containing more than 85% sand-sized
particles by mass is called sandy.Sandy soil requires organic amendments such as
glacial rock dust, green sand, kelp meal, or other organic fertilizer blends.
Sandy soils are formed from rock such as shale, granite quartz and limestone.

GREAT FOR:
Carrots, Radishes, Potatoes, Lettuce, Collard greens, Tomatoes, Zucchini,
Corn, Asparagus, Watermelon, Beans, and Cucumber

SOIL STATUS FOR SANDY SOIL:  DRY",#a67b5b,166,123,91
french_blue,"THIS COLOR IS NOT INCLUDED!",#0072bb,0,114,187
french_lilac,"THIS COLOR IS NOT INCLUDED!",#86608e,134,96,142
french_lime,"THIS COLOR IS NOT INCLUDED!",#cf0,204,255,0
french_raspberry,"THIS COLOR IS NOT INCLUDED!",#c72c48,199,44,72
french_rose,"THIS COLOR IS NOT INCLUDED!",#f64a8a,246,74,138
fuchsia,"THIS COLOR IS NOT INCLUDED!",#f0f,255,0,255
fuchsia_crayola,"THIS COLOR IS NOT INCLUDED!",#c154c1,193,84,193
fuchsia_pink,"THIS COLOR IS NOT INCLUDED!",#f7f,255,119,255
fuchsia_rose,"THIS COLOR IS NOT INCLUDED!",#c74375,199,67,117
fulvous,"THIS COLOR IS NOT INCLUDED!",#e48400,228,132,0
fuzzy_wuzzy,"THIS COLOR IS NOT INCLUDED!",#c66,204,102,102
gainsboro,"THIS COLOR IS NOT INCLUDED!",#dcdcdc,220,220,220
gamboge,"THIS COLOR IS NOT INCLUDED!",#e49b0f,228,155,15
ghost_white,"THIS COLOR IS NOT INCLUDED!",#f8f8ff,248,248,255
ginger,"THIS COLOR IS NOT INCLUDED!",#b06500,176,101,0
glaucous,"THIS COLOR IS NOT INCLUDED!",#6082b6,96,130,182
glitter,"THIS COLOR IS NOT INCLUDED!",#e6e8fa,230,232,250
gold_metallic,"THIS COLOR IS NOT INCLUDED!",#d4af37,212,175,55
gold_web_golden,"THIS COLOR IS NOT INCLUDED!",#ffd700,255,215,0
golden_brown,"
TYPE OF SOIL: Clay Soil
Feels lumpy and is sticky when wet and rock hard when dry. Clay soil is
poor at draining and has few air spaces.Clay minerals are composed essentially
of silica, alumina or magnesia or both, and water, but iron substitutes for
aluminum and magnesium in varying degrees, and appreciable quantities of potassium,
sodium, and calcium are frequently present as well.

GREAT FOR:
Broccoli, Brussels sprouts, Cabbage (red and green), Cabbage (Napa and savoy),
Cauliflower, Kale, Bean, Pea, Potato and Daikon radish.

SOIL STATUS FOR CLAY SOIL: DRY",#996515,153,101,21
golden_poppy,"THIS COLOR IS NOT INCLUDED!",#fcc200,252,194,0
golden_yellow,"THIS COLOR IS NOT INCLUDED!",#ffdf00,255,223,0
goldenrod,"THIS COLOR IS NOT INCLUDED!",#daa520,218,165,32
granny_smith_apple,"THIS COLOR IS NOT INCLUDED!",#a8e4a0,168,228,160
gray,"THIS COLOR IS NOT INCLUDED!",#808080,128,128,128
gray_asparagus,"THIS COLOR IS NOT INCLUDED!",#465945,70,89,69
gray_html_css_gray,"THIS COLOR IS NOT INCLUDED!",#808080,128,128,128
gray_x11_gray,"THIS COLOR IS NOT INCLUDED!",#bebebe,190,190,190
green_color_wheel_x11_green,"THIS COLOR IS NOT INCLUDED!",#0f0,0,255,0
green_crayola,"THIS COLOR IS NOT INCLUDED!",#1cac78,28,172,120
green_html_css_green,"THIS COLOR IS NOT INCLUDED!",#008000,0,128,0
green_munsell,"THIS COLOR IS NOT INCLUDED!",#00a877,0,168,119
green_ncs,"THIS COLOR IS NOT INCLUDED!",#009f6b,0,159,107
green_pigment,"THIS COLOR IS NOT INCLUDED!",#00a550,0,165,80
green_ryb,"THIS COLOR IS NOT INCLUDED!",#66b032,102,176,50
green_yellow,"THIS COLOR IS NOT INCLUDED!",#adff2f,173,255,47
